({'bird_x': 50, 'bird_y': 277, 'pipe_x': 790, 'pipe_height': 157, 'bird_velocity': 2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 0, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 383, 'pipe_x': 670, 'pipe_height': 312, 'bird_velocity': -7.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 376, 'pipe_x': 660, 'pipe_height': 312, 'bird_velocity': -6.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 370, 'pipe_x': 650, 'pipe_height': 312, 'bird_velocity': -6.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 364, 'pipe_x': 640, 'pipe_height': 312, 'bird_velocity': -5.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 359, 'pipe_x': 630, 'pipe_height': 312, 'bird_velocity': -5.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 354, 'pipe_x': 620, 'pipe_height': 312, 'bird_velocity': -4.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 350, 'pipe_x': 610, 'pipe_height': 312, 'bird_velocity': -4.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 346, 'pipe_x': 600, 'pipe_height': 312, 'bird_velocity': -3.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 343, 'pipe_x': 590, 'pipe_height': 312, 'bird_velocity': -3.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 340, 'pipe_x': 580, 'pipe_height': 312, 'bird_velocity': -2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 338, 'pipe_x': 570, 'pipe_height': 312, 'bird_velocity': -2.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 336, 'pipe_x': 560, 'pipe_height': 312, 'bird_velocity': -1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 335, 'pipe_x': 550, 'pipe_height': 312, 'bird_velocity': -1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 334, 'pipe_x': 540, 'pipe_height': 312, 'bird_velocity': -0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 334, 'pipe_x': 530, 'pipe_height': 312, 'bird_velocity': 0.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 334, 'pipe_x': 520, 'pipe_height': 312, 'bird_velocity': 0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 335, 'pipe_x': 510, 'pipe_height': 312, 'bird_velocity': 1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 336, 'pipe_x': 500, 'pipe_height': 312, 'bird_velocity': 1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 338, 'pipe_x': 490, 'pipe_height': 312, 'bird_velocity': 2.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 340, 'pipe_x': 480, 'pipe_height': 312, 'bird_velocity': 2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 343, 'pipe_x': 470, 'pipe_height': 312, 'bird_velocity': 3.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 346, 'pipe_x': 460, 'pipe_height': 312, 'bird_velocity': 3.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 350, 'pipe_x': 450, 'pipe_height': 312, 'bird_velocity': 4.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 354, 'pipe_x': 440, 'pipe_height': 312, 'bird_velocity': 4.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 359, 'pipe_x': 430, 'pipe_height': 312, 'bird_velocity': 5.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 364, 'pipe_x': 420, 'pipe_height': 312, 'bird_velocity': 5.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 370, 'pipe_x': 410, 'pipe_height': 312, 'bird_velocity': 6.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 376, 'pipe_x': 400, 'pipe_height': 312, 'bird_velocity': 6.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 383, 'pipe_x': 390, 'pipe_height': 312, 'bird_velocity': 7.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 390, 'pipe_x': 380, 'pipe_height': 312, 'bird_velocity': 7.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 398, 'pipe_x': 370, 'pipe_height': 312, 'bird_velocity': 8.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 406, 'pipe_x': 360, 'pipe_height': 312, 'bird_velocity': 8.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 415, 'pipe_x': 350, 'pipe_height': 312, 'bird_velocity': 9.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 405, 'pipe_x': 340, 'pipe_height': 312, 'bird_velocity': -9.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 396, 'pipe_x': 330, 'pipe_height': 312, 'bird_velocity': -9.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 387, 'pipe_x': 320, 'pipe_height': 312, 'bird_velocity': -8.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 379, 'pipe_x': 310, 'pipe_height': 312, 'bird_velocity': -8.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 371, 'pipe_x': 300, 'pipe_height': 312, 'bird_velocity': -7.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 364, 'pipe_x': 290, 'pipe_height': 312, 'bird_velocity': -7.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 357, 'pipe_x': 280, 'pipe_height': 312, 'bird_velocity': -6.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 351, 'pipe_x': 270, 'pipe_height': 312, 'bird_velocity': -6.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 345, 'pipe_x': 260, 'pipe_height': 312, 'bird_velocity': -5.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 340, 'pipe_x': 250, 'pipe_height': 312, 'bird_velocity': -5.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 335, 'pipe_x': 240, 'pipe_height': 312, 'bird_velocity': -4.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 331, 'pipe_x': 230, 'pipe_height': 312, 'bird_velocity': -4.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 327, 'pipe_x': 220, 'pipe_height': 312, 'bird_velocity': -3.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 324, 'pipe_x': 210, 'pipe_height': 312, 'bird_velocity': -3.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 321, 'pipe_x': 200, 'pipe_height': 312, 'bird_velocity': -2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 319, 'pipe_x': 190, 'pipe_height': 312, 'bird_velocity': -2.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 317, 'pipe_x': 180, 'pipe_height': 312, 'bird_velocity': -1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 316, 'pipe_x': 170, 'pipe_height': 312, 'bird_velocity': -1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 315, 'pipe_x': 160, 'pipe_height': 312, 'bird_velocity': -0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 315, 'pipe_x': 150, 'pipe_height': 312, 'bird_velocity': 0.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 315, 'pipe_x': 140, 'pipe_height': 312, 'bird_velocity': 0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 316, 'pipe_x': 130, 'pipe_height': 312, 'bird_velocity': 1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 317, 'pipe_x': 120, 'pipe_height': 312, 'bird_velocity': 1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 319, 'pipe_x': 110, 'pipe_height': 312, 'bird_velocity': 2.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 321, 'pipe_x': 100, 'pipe_height': 312, 'bird_velocity': 2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 324, 'pipe_x': 90, 'pipe_height': 312, 'bird_velocity': 3.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 327, 'pipe_x': 80, 'pipe_height': 312, 'bird_velocity': 3.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 331, 'pipe_x': 70, 'pipe_height': 312, 'bird_velocity': 4.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 335, 'pipe_x': 60, 'pipe_height': 312, 'bird_velocity': 4.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 340, 'pipe_x': 50, 'pipe_height': 312, 'bird_velocity': 5.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 345, 'pipe_x': 40, 'pipe_height': 312, 'bird_velocity': 5.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 351, 'pipe_x': 30, 'pipe_height': 312, 'bird_velocity': 6.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 357, 'pipe_x': 20, 'pipe_height': 312, 'bird_velocity': 6.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 364, 'pipe_x': 10, 'pipe_height': 312, 'bird_velocity': 7.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 371, 'pipe_x': 0, 'pipe_height': 312, 'bird_velocity': 7.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 379, 'pipe_x': -10, 'pipe_height': 312, 'bird_velocity': 8.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 387, 'pipe_x': -20, 'pipe_height': 312, 'bird_velocity': 8.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 396, 'pipe_x': -30, 'pipe_height': 312, 'bird_velocity': 9.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 405, 'pipe_x': -40, 'pipe_height': 312, 'bird_velocity': 9.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 395, 'pipe_x': -50, 'pipe_height': 312, 'bird_velocity': -9.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 386, 'pipe_x': -60, 'pipe_height': 312, 'bird_velocity': -9.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 377, 'pipe_x': -70, 'pipe_height': 312, 'bird_velocity': -8.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 369, 'pipe_x': -80, 'pipe_height': 312, 'bird_velocity': -8.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 31, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 361, 'pipe_x': 800, 'pipe_height': 271, 'bird_velocity': -7.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 354, 'pipe_x': 790, 'pipe_height': 271, 'bird_velocity': -7.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 347, 'pipe_x': 780, 'pipe_height': 271, 'bird_velocity': -6.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 341, 'pipe_x': 770, 'pipe_height': 271, 'bird_velocity': -6.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 335, 'pipe_x': 760, 'pipe_height': 271, 'bird_velocity': -5.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 330, 'pipe_x': 750, 'pipe_height': 271, 'bird_velocity': -5.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 325, 'pipe_x': 740, 'pipe_height': 271, 'bird_velocity': -4.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 321, 'pipe_x': 730, 'pipe_height': 271, 'bird_velocity': -4.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 317, 'pipe_x': 720, 'pipe_height': 271, 'bird_velocity': -3.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 314, 'pipe_x': 710, 'pipe_height': 271, 'bird_velocity': -3.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 311, 'pipe_x': 700, 'pipe_height': 271, 'bird_velocity': -2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 309, 'pipe_x': 690, 'pipe_height': 271, 'bird_velocity': -2.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 307, 'pipe_x': 680, 'pipe_height': 271, 'bird_velocity': -1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 306, 'pipe_x': 670, 'pipe_height': 271, 'bird_velocity': -1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 305, 'pipe_x': 660, 'pipe_height': 271, 'bird_velocity': -0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 305, 'pipe_x': 650, 'pipe_height': 271, 'bird_velocity': 0.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 305, 'pipe_x': 640, 'pipe_height': 271, 'bird_velocity': 0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 306, 'pipe_x': 630, 'pipe_height': 271, 'bird_velocity': 1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 307, 'pipe_x': 620, 'pipe_height': 271, 'bird_velocity': 1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 309, 'pipe_x': 610, 'pipe_height': 271, 'bird_velocity': 2.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 311, 'pipe_x': 600, 'pipe_height': 271, 'bird_velocity': 2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 314, 'pipe_x': 590, 'pipe_height': 271, 'bird_velocity': 3.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 317, 'pipe_x': 580, 'pipe_height': 271, 'bird_velocity': 3.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 321, 'pipe_x': 570, 'pipe_height': 271, 'bird_velocity': 4.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 325, 'pipe_x': 560, 'pipe_height': 271, 'bird_velocity': 4.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 330, 'pipe_x': 550, 'pipe_height': 271, 'bird_velocity': 5.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 335, 'pipe_x': 540, 'pipe_height': 271, 'bird_velocity': 5.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 341, 'pipe_x': 530, 'pipe_height': 271, 'bird_velocity': 6.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 347, 'pipe_x': 520, 'pipe_height': 271, 'bird_velocity': 6.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 354, 'pipe_x': 510, 'pipe_height': 271, 'bird_velocity': 7.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 361, 'pipe_x': 500, 'pipe_height': 271, 'bird_velocity': 7.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 369, 'pipe_x': 490, 'pipe_height': 271, 'bird_velocity': 8.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 377, 'pipe_x': 480, 'pipe_height': 271, 'bird_velocity': 8.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 386, 'pipe_x': 470, 'pipe_height': 271, 'bird_velocity': 9.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 395, 'pipe_x': 460, 'pipe_height': 271, 'bird_velocity': 9.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 405, 'pipe_x': 450, 'pipe_height': 271, 'bird_velocity': 10.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 415, 'pipe_x': 440, 'pipe_height': 271, 'bird_velocity': 10.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 426, 'pipe_x': 430, 'pipe_height': 271, 'bird_velocity': 11.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 437, 'pipe_x': 420, 'pipe_height': 271, 'bird_velocity': 11.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 449, 'pipe_x': 410, 'pipe_height': 271, 'bird_velocity': 12.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 439, 'pipe_x': 400, 'pipe_height': 271, 'bird_velocity': -9.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 430, 'pipe_x': 390, 'pipe_height': 271, 'bird_velocity': -9.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 421, 'pipe_x': 380, 'pipe_height': 271, 'bird_velocity': -8.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 413, 'pipe_x': 370, 'pipe_height': 271, 'bird_velocity': -8.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 405, 'pipe_x': 360, 'pipe_height': 271, 'bird_velocity': -7.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 398, 'pipe_x': 350, 'pipe_height': 271, 'bird_velocity': -7.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 391, 'pipe_x': 340, 'pipe_height': 271, 'bird_velocity': -6.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 385, 'pipe_x': 330, 'pipe_height': 271, 'bird_velocity': -6.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 379, 'pipe_x': 320, 'pipe_height': 271, 'bird_velocity': -5.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 374, 'pipe_x': 310, 'pipe_height': 271, 'bird_velocity': -5.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 369, 'pipe_x': 300, 'pipe_height': 271, 'bird_velocity': -4.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 365, 'pipe_x': 290, 'pipe_height': 271, 'bird_velocity': -4.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 361, 'pipe_x': 280, 'pipe_height': 271, 'bird_velocity': -3.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 358, 'pipe_x': 270, 'pipe_height': 271, 'bird_velocity': -3.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 355, 'pipe_x': 260, 'pipe_height': 271, 'bird_velocity': -2.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 353, 'pipe_x': 250, 'pipe_height': 271, 'bird_velocity': -2.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 351, 'pipe_x': 240, 'pipe_height': 271, 'bird_velocity': -1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 350, 'pipe_x': 230, 'pipe_height': 271, 'bird_velocity': -1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 349, 'pipe_x': 220, 'pipe_height': 271, 'bird_velocity': -0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 349, 'pipe_x': 210, 'pipe_height': 271, 'bird_velocity': 0.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 349, 'pipe_x': 200, 'pipe_height': 271, 'bird_velocity': 0.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 1)
({'bird_x': 50, 'bird_y': 350, 'pipe_x': 190, 'pipe_height': 271, 'bird_velocity': 1.0, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
({'bird_x': 50, 'bird_y': 351, 'pipe_x': 180, 'pipe_height': 271, 'bird_velocity': 1.5, 'pipe_speed': 10, 'bird_flap': 0, 'score': 32, 'game_over': 0}, 0)
